127, 578, 1543
192, 553, 1612
225, 562, 1656
252, 504, 1631
239, 492, 1574
195, 575, 1599
195, 575, 1599
194, 590, 1660
-,-,-
89, -182, 1280
135, -157, 1330
135, -157, 1330
161, -150, 1367
190, -152, 1368
243, -159, 1387
294, -152, 1408
326, -144, 1422
358, -153, 1397
390, -171, 1343
414, -173, 1307
437, -169, 1271
473, -171, 1196
493, -189, 1101
488, -189, 1019
488, -189, 1019
458, -204, 954
418, -219, 874
388, -198, 791
351, -179, 703
288, -188, 606
224, -210, 523
170, -220, 459
120, -231, 389
120, -231, 389
71, -267, 317
12, -304, 279
-10, -321, 226
-20, -328, 126
-29, -333, 76
-29, -333, 76
-8, -301, 135
18, -314, 309
35, -339, 445
26, -322, 473
0, -286, 439
0, -286, 439
-35, -267, 483
-35, -269, 553
-37, -265, 603
-51, -256, 629
-91, -201, 678
-91, -201, 678
-107, -149, 727
-122, -99, 764
-135, -31, 792
-133, 21, 880
-139, 53, 1010
-187, 87, 1089
-228, 111, 1051
-228, 111, 1051
-222, 140, 1016
-175, 175, 1055
-183, 224, 1177
-222, 239, 1280
-216, 258, 1291
-163, 270, 1266
-146, 298, 1314
-151, 359, 1375
-135, 406, 1440
-103, 468, 1451
-92, 530, 1469
-109, 620, 1552
-109, 620, 1718
-112, 698, 1718
-41, 704, 1744
9, 694, 1672
30, 674, 1647
47, 667, 1617
100, 639, 1557
169, 639, 1518
169, 619, 1518
225, 589, 1498
272, 567, 1500
329, 549, 1514
367, 517, 1543
379, 482, 1579
404, 466, 1596
404, 466, 1596
402, 404, 1606
343, 321, 1604
355, 287, 1591
417, 339, 1586
439, 398, 1593
407, 432, 1489
385, 519, 1269
385, 519, 1269
372, 501, 1042
352, 472, 773
-,-,-
263, -272, 1374
300, -250, 1422
300, -250, 1422
318, -218, 1436
338, -168, 1473
363, -116, 1458
371, -96, 1414
366, -102, 1346
357, -123, 1240
355, -135, 1118
352, -153, 1011
347, -163, 904
364, -209, 815
386, -284, 775
386, -284, 775
336, -297, 753
302, -246, 680
228, -227, 618
142, -229, 523
58, -247, 430
0, -269, 330
0, -269, 330
-55, -296, 262
-88, -342, 229
-119, -356, 198
-142, -348, 189
-147, -313, 169
-144, -282, 178
-146, -271, 228
-146, -271, 228
-150, -268, 259
-137, -212, 323
-129, -126, 487
-122, -104, 621
-114, -158, 607
-95, -200, 525
-100, -182, 525
-113, -131, 597
-125, -103, 698
-137, -94, 737
-119, -4, 781
-119, -4, 781
-95, 83, 847
-105, 156, 960
-136, 247, 1133
-147, 351, 1212
-130, 459, 1296
-104, 515, 1399
-106, 592, 1483
-106, 592, 1483
-112, 659, 1543
-87, 670, 1586
-38, 614, 1612
-35, 600, 1650
-60, 621, 1651
-58, 629, 1617
-19, 619, 1619
9, 589, 1652
9, 589, 1652
31, 600, 1690
84, 625, 1664
137, 601, 1682
157, 593, 1720
157, 593, 1720
173, 608, 1721
205, 622, 1685
199, 621, 1624
162, 620, 1579
170, 627, 1573
230, 644, 1537
304, 619, 1459
304, 619, 1459
352, 594, 1389
412, 516, 1320
451, 454, 1259
461, 426, 1198
-,-,-
88, -96, 1280
147, -151, 1340
200, -145, 1501
280, -125, 1695
386, -76, 1896
518, -86, 1998
518, -86, 1998
625, -100, 1849
685, -80, 1615
725, -53, 1402
760, -27, 1177
760, 15, 984
696, 28, 783
696, 28, 783
595, -5, 521
498, -73, 281
416, -106, 133
340, -136, 20
340, -136, 20
266, -150, -84
215, -134, -230
125, -105, -378
-22, -87, -497
-200, -62, -626
-335, -46, -744
-433, -1, -734
-505, 83, -593
-505, 83, -593
-570, 116, -312
-633, 122, -55
-670, 196, 198
-690, 283, 516
-714, 321, 806
-679, 377, 1040
-658, 578, 1251
-686, 833, 1483
-670, 965, 1807
-670, 965, 1807
-607, 1023, 1998
-560, 1146, 1998
-491, 1168, 1998
-377, 1032, 1998
-194, 991, 1998
56, 1007, 1998
306, 1091, 1998
540, 1190, 1998
-,-,-
232, -138, 1753
344, -204, 1934
562, -32, 1998
778, 280, 1998
991, 465, 1998
1069, 610, 1958
1089, 662, 1352
921, 508, 561
921, 508, 561
706, 326, -143
492, 119, -911
230, -15, -1620
-35, -51, -1982
-316, -86, -1997
-594, 20, -1997
-781, 132, -1724
-874, 203, -1166
-925, 269, -602
-972, 380, 9
-972, 380, 9
-994, 619, 642
-963, 864, 1356
-1089, 942, 1961
-1060, 1140, 1998
-829, 1336, 1998
-596, 1476, 1998
-331, 1498, 1998
11, 1547, 1998
376, 1508, 1998
631, 1544, 1998
833, 1665, 1998
1045, 1591, 1998
-,-,-
307, -162, 1885
421, -127, 1998
421, -127, 1998
541, -70, 1998
628, -2, 1998
701, 52, 1926
721, 76, 1610
714, 49, 1145
653, -42, 661
653, -42, 661
560, -98, 200
464, -179, -206
399, -285, -640
323, -302, -930
107, -107, -1086
-2, 149, -1309
-39, 272, -1357
-167, 332, -1288
-431, 347, -1074
-660, 419, -842
-660, 419, -842
-693, 436, -460
-627, 430, 20
-564, 548, 529
-539, 748, 1146
-623, 859, 1740
-573, 839, 1995
-499, 955, 1998
-508, 1091, 1998
-393, 1089, 1998
-172, 860, 1998
10, 759, 1998
10, 759, 1998
158, 812, 1998
392, 844, 1998
571, 951, 1998
755, 1164, 1998
930, 1336, 1998
1148, 1426, 1998
1337, 1363, 1976
-,-,-
138, -510, 1317
177, -425, 1563
177, -425, 1563
345, -407, 1642
521, -359, 1685
585, -298, 1649
600, -234, 1476
599, -210, 1247
576, -190, 1021
548, -200, 756
518, -211, 446
449, -255, 195
383, -332, -62
383, -332, -62
302, -320, -294
162, -223, -428
25, -125, -511
-34, 2, -571
-16, 107, -620
-174, 150, -596
-401, 184, -498
-562, 232, -362
-562, 232, -170
-631, 332, -170
-650, 396, 39
-679, 437, 335
-657, 542, 696
-634, 663, 1024
-625, 725, 1408
-628, 803, 1884
-552, 900, 1998
-392, 940, 1998
-238, 1094, 1998
-178, 1136, 1998
-129, 1137, 1998
77, 1143, 1998
77, 1143, 1998
353, 1266, 1998
565, 1352, 1998
902, 1353, 1998
1086, 1453, 1998
1257, 1447, 1998
1319, 1248, 1592
1401, 1084, 522
-,-,-
266, -290, 1676
266, -290, 1676
340, -243, 1696
376, -191, 1615
372, -143, 1504
390, -139, 1253
398, -175, 950
364, -215, 712
336, -243, 517
311, -273, 359
270, -285, 276
270, -285, 276
219, -294, 223
176, -316, 188
138, -332, 161
91, -344, 179
46, -322, 224
18, -298, 277
18, -298, 277
7, -272, 327
-17, -261, 319
-72, -254, 281
-108, -271, 235
-155, -276, 255
-194, -239, 244
-194, -239, 244
-210, -182, 189
-194, -141, 223
-169, -82, 354
-182, -72, 466
-185, -24, 555
-196, 7, 673
-204, 28, 745
-204, 28, 745
-203, 59, 752
-145, 111, 907
-160, 167, 1076
-198, 226, 1171
-200, 324, 1205
-167, 428, 1363
-127, 522, 1553
-147, 591, 1637
-178, 652, 1658
-178, 652, 1658
-184, 677, 1727
-168, 691, 1745
-140, 681, 1776
-113, 622, 1801
-89, 605, 1803
-46, 624, 1835
13, 617, 1853
52, 601, 1911
52, 601, 1911
88, 585, 1976
125, 582, 1995
156, 559, 1941
-,-,-
268, -333, 1230
311, -336, 1192
347, -327, 1179
375, -334, 1150
394, -354, 1097
401, -352, 1022
406, -335, 971
389, -338, 929
390, -338, 879
390, -338, 879
376, -339, 826
359, -344, 764
339, -356, 711
317, -348, 667
282, -355, 619
234, -365, 527
186, -373, 432
186, -373, 432
142, -375, 366
114, -363, 321
76, -344, 308
34, -327, 305
-12, -325, 310
-37, -325, 343
-37, -325, 343
-52, -305, 337
-59, -308, 336
-85, -307, 364
-102, -279, 406
-97, -246, 457
-106, -217, 487
-148, -198, 433
-202, -135, 432
-156, -92, 540
-156, -92, 540
-64, -82, 668
-38, -103, 746
-71, -57, 735
-82, 60, 780
-42, 114, 891
-42, 114, 891
-5, 89, 976
11, 154, 1005
25, 259, 1083
60, 294, 1216
60, 294, 1216
45, 280, 1316
-3, 293, 1324
-37, 387, 1324
15, 497, 1445
48, 511, 1584
48, 511, 1584
0, 492, 1620
-45, 531, 1569
-8, 569, 1567
31, 573, 1690
31, 573, 1690
22, 558, 1757
13, 613, 1688
52, 697, 1660
98, 701, 1665
126, 694, 1610
126, 694, 1610
173, 641, 1546
238, 594, 1568
297, 562, 1600
360, 530, 1625
422, 502, 1629
475, 487, 1621
486, 495, 1599
486, 495, 1599
509, 465, 1570
535, 434, 1560
536, 437, 1556
550, 448, 1524
556, 454, 1514
548, 431, 1451
548, 431, 1315
510, 426, 1315
489, 440, 1171
474, 443, 966
448, 408, 754
373, 333, 509
287, 243, 261
287, 243, 261
217, 117, 85
158, -7, -41
-,-,-
110, -207, 1129
160, -213, 1149
184, -200, 1203
222, -224, 1212
259, -225, 1199
299, -207, 1225
299, -207, 1225
341, -218, 1260
354, -243, 1232
365, -227, 1159
386, -210, 1089
384, -225, 1031
357, -256, 970
341, -271, 904
325, -273, 822
297, -303, 749
297, -303, 749
259, -324, 663
228, -325, 608
196, -315, 553
154, -318, 473
107, -320, 396
54, -322, 309
-8, -320, 240
-8, -320, 240
-38, -299, 186
-68, -266, 178
-90, -257, 172
-128, -225, 189
-158, -170, 250
-168, -144, 342
-175, -119, 461
-155, -130, 503
-155, -130, 503
-162, -78, 476
-169, -33, 504
-142, 0, 642
-101, 3, 765
-76, 22, 730
-76, 22, 730
-90, 40, 654
-103, 83, 704
-88, 130, 858
-55, 222, 1000
-55, 222, 1000
-50, 316, 1067
-57, 350, 1155
-39, 394, 1253
-7, 492, 1361
16, 559, 1436
-14, 565, 1514
-14, 565, 1514
-62, 614, 1605
-50, 685, 1641
-8, 730, 1675
23, 705, 1767
32, 667, 1830
61, 676, 1835
61, 676, 1835
106, 679, 1829
154, 649, 1804
201, 623, 1788
247, 622, 1790
271, 651, 1787
304, 683, 1793
304, 683, 1793
322, 700, 1774
335, 699, 1730
375, 684, 1641
412, 645, 1553
433, 606, 1515
447, 550, 1482
468, 502, 1418
468, 502, 1418
477, 484, 1332
480, 454, 1256
468, 452, 1188
459, 440, 1092
427, 434, 943
396, 404, 752
396, 404, 752
353, 352, 559
292, 264, 321
218, 157, 109
-,-,-
0, -172, 1215
42, -190, 1219
72, -207, 1239
92, -208, 1234
123, -211, 1256
176, -209, 1318
221, -220, 1363
253, -223, 1334
290, -206, 1342
320, -203, 1327
320, -203, 1327
346, -212, 1235
383, -205, 1155
386, -210, 1073
371, -216, 993
340, -220, 905
310, -226, 796
266, -232, 702
226, -255, 619
183, -271, 534
183, -271, 534
150, -280, 455
115, -288, 404
81, -314, 372
41, -336, 328
5, -341, 307
5, -341, 307
-23, -328, 319
-25, -341, 331
-11, -352, 345
-11, -312, 387
-32, -260, 437
-45, -246, 474
-45, -246, 474
-67, -238, 499
-104, -224, 518
-131, -177, 591
-134, -138, 657
-164, -97, 709
-202, -88, 735
-198, -80, 761
-164, -104, 780
-168, -85, 805
-168, -85, 805
-208, -34, 853
-214, -6, 892
-165, 0, 886
-150, -5, 934
-188, 57, 1003
-188, 57, 1003
-202, 124, 1105
-163, 152, 1129
-144, 171, 1172
-160, 214, 1275
-176, 298, 1357
-181, 344, 1440
-183, 372, 1509
-179, 411, 1527
-163, 437, 1492
-170, 484, 1493
-167, 470, 1545
-167, 470, 1545
-142, 504, 1642
-100, 522, 1662
-70, 560, 1655
-20, 553, 1647
39, 530, 1661
74, 531, 1692
128, 519, 1664
226, 447, 1584
226, 447, 1584
285, 382, 1557
274, 406, 1588
276, 462, 1608
312, 473, 1624
299, 475, 1555
276, 472, 1433
304, 421, 1378
304, 421, 1378
322, 357, 1338
303, 311, 1219
297, 278, 1122
295, 242, 1060
273, 210, 1032
246, 194, 952
246, 194, 952
216, 189, 786
-,-,-
61, -203, 1276
110, -223, 1340
148, -225, 1362
186, -186, 1373
202, -177, 1406
224, -152, 1366
239, -171, 1288
239, -171, 1288
242, -180, 1229
259, -178, 1192
287, -187, 1130
270, -231, 1060
260, -260, 969
260, -272, 890
251, -280, 815
232, -290, 718
215, -287, 632
215, -287, 632
193, -270, 566
159, -266, 522
114, -274, 414
55, -283, 314
20, -278, 220
-4, -292, 170
-4, -292, 170
-33, -317, 143
-66, -329, 147
-109, -310, 199
-121, -283, 276
-133, -239, 327
-137, -208, 363
-156, -170, 408
-183, -105, 495
-191, -86, 572
-191, -86, 572
-208, -84, 596
-214, -41, 629
-223, 31, 685
-202, 63, 712
-178, 45, 728
-145, 2, 787
-145, 2, 787
-156, -6, 887
-181, 77, 948
-170, 166, 1039
-155, 218, 1197
-168, 249, 1384
-168, 249, 1384
-219, 284, 1406
-259, 364, 1368
-235, 362, 1439
-237, 373, 1538
-280, 415, 1628
-286, 464, 1685
-247, 462, 1691
-208, 442, 1719
-209, 454, 1746
-215, 493, 1729
-201, 518, 1690
-188, 524, 1619
-161, 530, 1578
-161, 530, 1578
-115, 543, 1574
-50, 556, 1600
48, 487, 1605
98, 441, 1606
191, 432, 1663
262, 400, 1768
335, 353, 1789
335, 353, 1789
385, 295, 1743
421, 273, 1674
450, 241, 1577
470, 237, 1411
480, 231, 1253
475, 226, 1125
464, 226, 965
464, 226, 965
418, 213, 808
368, 184, 655
323, 132, 475
256, 54, 298
256, 54, 298
191, -43, 128
-,-,-
11, -162, 1291
11, -162, 1291
52, -173, 1375
120, -194, 1463
170, -198, 1518
221, -174, 1547
271, -126, 1551
326, -105, 1508
369, -106, 1435
425, -116, 1352
460, -113, 1245
471, -110, 1076
470, -123, 904
470, -123, 904
462, -138, 734
428, -136, 550
397, -121, 351
347, -104, 187
244, -118, 55
137, -145, -105
64, -164, -270
64, -164, -270
-14, -169, -376
-96, -177, -353
-189, -152, -257
-269, -120, -125
-310, -102, 39
-325, -52, 204
-323, 9, 308
-323, 52, 434
-323, 52, 434
-324, 115, 595
-319, 168, 757
-320, 207, 901
-310, 297, 1062
-297, 383, 1263
-276, 415, 1474
-259, 402, 1536
-278, 435, 1479
-265, 515, 1498
-265, 515, 1498
-211, 586, 1587
-159, 628, 1684
-133, 657, 1787
-82, 720, 1854
0, 752, 1948
101, 749, 1998
159, 771, 1998
224, 758, 1998
224, 758, 1998
298, 747, 1998
343, 730, 1998
389, 725, 1967
454, 703, 1852
524, 659, 1734
571, 587, 1618
628, 504, 1520
628, 504, 1520
683, 409, 1491
729, 462, 1492
678, 533, 1448
606, 617, 1353
567, 621, 1070
446, 574, 703
446, 574, 703
-,-,-
189, -112, 1831
286, -69, 1870
375, 15, 1998
449, 119, 1998
503, 158, 1998
537, 186, 1900
580, 188, 1632
580, 188, 1632
599, 145, 1340
573, 121, 1071
544, 66, 778
499, 0, 495
439, -59, 256
439, -59, 256
361, -116, 54
252, -173, -93
127, -233, -230
51, -235, -371
-8, -245, -483
-62, -257, -569
-117, -237, -551
-117, -237, -551
-189, -195, -501
-263, -135, -392
-346, -76, -268
-412, -44, -138
-400, -54, -61
-355, -26, -66
-326, 87, 15
-324, 197, 131
-273, 323, 314
-141, 420, 474
-141, 420, 474
-97, 541, 715
-161, 669, 876
-188, 900, 1022
-113, 1093, 1421
-76, 1215, 1931
-62, 1217, 1998
6, 1128, 1998
51, 1042, 1998
51, 1042, 1998
64, 1066, 1998
142, 1021, 1998
299, 880, 1998
453, 826, 1998
494, 787, 1998
491, 802, 1998
511, 779, 1998
511, 779, 1998
536, 769, 1998
568, 804, 1978
653, 758, 1823
640, 723, 1755
570, 749, 1593
560, 753, 1367
571, 791, 1147
571, 791, 1147
509, 773, 849
-,-,-
415, -147, 1458
415, -147, 1458
435, -194, 1380
408, -271, 1268
417, -340, 1130
410, -369, 973
382, -357, 859
358, -360, 745
317, -365, 678
274, -327, 593
231, -321, 511
231, -321, 511
193, -333, 437
148, -321, 375
97, -306, 319
56, -290, 248
2, -295, 182
2, -295, 182
-46, -284, 149
-71, -279, 155
-79, -268, 148
-66, -251, 139
-53, -199, 178
-81, -177, 239
-81, -177, 239
-132, -185, 263
-145, -198, 248
-130, -149, 278
-143, -63, 393
-179, 7, 532
-203, 82, 762
-120, 89, 937
-120, 89, 937
-55, 65, 920
-50, 84, 839
-50, 155, 874
0, 216, 1026
0, 216, 1026
22, 283, 1174
0, 374, 1145
-16, 454, 1163
1, 514, 1346
1, 514, 1346
-5, 578, 1469
-38, 609, 1473
-47, 609, 1392
-53, 633, 1470
-53, 633, 1470
-108, 675, 1589
-173, 730, 1686
-136, 716, 1745
-54, 695, 1824
-38, 751, 1962
-30, 856, 1998
125, 909, 1998
266, 843, 1998
316, 790, 1998
316, 790, 1998
395, 762, 1998
525, 721, 1998
635, 687, 1998
700, 718, 1998
740, 776, 1997
769, 787, 1815
769, 787, 1815
714, 760, 1478
654, 688, 1157
581, 632, 840
498, 590, 513
404, 506, 251
329, 400, 34
329, 400, 34
227, 280, -232
114, 108, -464
42, -88, -603
-,-,-
9, -72, 1294
40, -83, 1311
49, -62, 1418
110, -28, 1555
224, -86, 1622
302, -80, 1746
302, -80, 1746
371, 12, 1859
477, 94, 1986
554, 107, 1953
574, 138, 1833
585, 169, 1634
574, 135, 1357
574, 135, 1357
510, 87, 982
442, 38, 635
373, -20, 285
295, -112, -39
207, -204, -309
207, -204, -309
111, -279, -581
15, -355, -806
-49, -359, -936
-120, -339, -927
-190, -256, -796
-243, -183, -623
-289, -129, -474
-306, -51, -385
-293, 53, -258
-275, 105, -20
-261, 190, 329
-228, 231, 609
-228, 231, 609
-167, 257, 711
-115, 280, 840
-152, 374, 1066
-147, 509, 1240
-132, 625, 1371
-173, 735, 1529
-242, 850, 1625
-255, 980, 1720
-158, 979, 1895
-142, 911, 1998
-142, 911, 1998
-168, 933, 1998
-66, 954, 1998
110, 906, 1998
276, 891, 1998
354, 913, 1998
458, 851, 1998
527, 838, 1998
565, 858, 1998
565, 858, 1998
572, 876, 1998
604, 866, 1987
616, 867, 1782
-,-,-
133, 146, 1652
187, 188, 1780
227, 219, 1969
290, 271, 1998
345, 317, 1998
389, 305, 1998
438, 329, 1998
465, 381, 1998
465, 381, 1998
510, 396, 1998
531, 394, 1956
544, 404, 1723
547, 428, 1412
543, 415, 1044
508, 360, 664
508, 360, 664
453, 298, 340
355, 231, 105
272, 133, -194
197, -16, -592
107, -144, -975
-16, -238, -1199
-149, -287, -1303
-211, -222, -1252
-223, -94, -1105
-253, 17, -896
-267, 81, -648
-267, 81, -648
-279, 197, -461
-255, 282, -224
-243, 328, 47
-254, 385, 320
-298, 516, 630
-300, 701, 925
-279, 911, 1397
-279, 911, 1397
-261, 1125, 1873
-246, 1367, 1998
-120, 1368, 1998
-25, 1314, 1998
85, 1347, 1998
229, 1312, 1998
314, 1168, 1998
414, 1094, 1998
488, 1016, 1998
472, 958, 1998
-,-,-
165, 135, 1741
227, 125, 1818
302, 87, 1998
379, 119, 1998
468, 250, 1998
468, 250, 1998
576, 391, 1998
627, 459, 1998
622, 465, 1998
605, 446, 1916
574, 409, 1521
496, 370, 1101
496, 370, 707
438, 292, 707
352, 208, 389
293, 81, 50
241, -18, -240
210, -107, -395
210, -107, -395
166, -189, -499
148, -272, -647
106, -293, -762
43, -231, -745
-14, -201, -629
-47, -197, -571
-99, -163, -577
-192, -122, -547
-309, -65, -450
-425, -2, -337
-487, 79, -294
-487, 79, -294
-514, 211, -187
-517, 344, -5
-469, 472, 221
-370, 471, 475
-354, 485, 921
-280, 624, 1320
-100, 759, 1706
-80, 1026, 1998
-71, 1393, 1998
-71, 1393, 1998
33, 1566, 1998
130, 1523, 1998
245, 1450, 1998
326, 1334, 1998
391, 1171, 1998
501, 1124, 1998
497, 1030, 1998
411, 933, 1998
493, 1071, 1998
687, 1301, 1656
797, 1323, 1143
797, 1323, 1143
933, 1097, 511
951, 771, -45
-,-,-
159, -84, 1466
196, -24, 1793
158, 27, 1992
204, 28, 1985
204, 28, 1985
239, 47, 1998
296, 130, 1998
343, 226, 1998
352, 252, 1902
371, 238, 1708
374, 204, 1469
374, 204, 1469
377, 169, 1152
377, 84, 809
342, -9, 566
297, -81, 412
254, -124, 298
254, -124, 298
236, -186, 191
206, -218, 100
173, -244, 38
131, -271, -10
104, -303, -64
83, -340, -95
83, -340, -95
67, -331, -116
23, -312, -71
-20, -295, -46
-65, -281, -92
-121, -263, -178
-182, -262, -214
-266, -249, -104
-339, -203, -8
-339, -203, -8
-351, -127, 26
-307, -65, 178
-298, -23, 413
-295, 89, 508
-281, 332, 694
-271, 480, 924
-281, 555, 1083
-281, 555, 1083
-308, 698, 1213
-310, 844, 1400
-265, 851, 1487
-262, 864, 1436
-234, 860, 1446
-241, 936, 1568
-238, 970, 1575
-167, 942, 1561
-75, 845, 1591
-103, 871, 1755
-66, 867, 1940
-66, 867, 1940
56, 744, 1987
175, 637, 1998
248, 631, 1998
276, 651, 1998
298, 659, 1998
322, 690, 1988
360, 723, 1901
360, 723, 1901
410, 720, 1831
463, 707, 1786
493, 674, 1745
-,-,-
52, 269, 1671
92, 289, 1691
92, 289, 1691
107, 268, 1655
147, 233, 1620
188, 179, 1563
221, 144, 1497
258, 88, 1382
258, 88, 1382
283, 51, 1306
302, 35, 1240
319, 15, 1170
317, -13, 1061
326, -27, 970
326, -27, 970
327, -44, 907
303, -69, 830
276, -100, 711
257, -131, 596
233, -160, 522
197, -197, 466
197, -197, 466
159, -242, 401
144, -280, 312
116, -299, 275
71, -300, 262
35, -315, 269
5, -334, 248
5, -334, 248
-17, -339, 224
-51, -328, 205
-72, -297, 215
-94, -287, 235
-102, -290, 302
-102, -290, 302
-126, -310, 351
-151, -310, 395
-179, -284, 397
-195, -245, 399
-207, -191, 414
-223, -135, 479
-212, -82, 594
-206, -8, 655
-234, 40, 627
-234, 40, 627
-239, 60, 643
-190, 78, 799
-164, 115, 920
-166, 120, 941
-196, 144, 954
-152, 207, 1036
-152, 207, 1036
-78, 271, 1042
-60, 367, 996
-75, 434, 1045
-49, 533, 1224
-28, 608, 1404
-20, 647, 1479
-19, 658, 1517
-19, 658, 1517
-22, 673, 1569
-19, 701, 1634
-13, 754, 1677
-6, 764, 1680
23, 723, 1632
40, 697, 1616
40, 697, 1616
49, 724, 1643
60, 735, 1628
84, 691, 1555
103, 657, 1535
116, 650, 1527
116, 650, 1527
129, 673, 1437
171, 647, 1318
213, 593, 1291
257, 569, 1344
245, 556, 1378
248, 556, 1401
364, 578, 1470
364, 578, 1470
442, 580, 1535
466, 602, 1519
533, 631, 1450
589, 599, 1369
627, 593, 1289
664, 602, 1160
670, 584, 966
670, 584, 966
627, 490, 752
521, 372, 497
423, 224, 220
-,-,-
42, 138, 1415
53, 142, 1481
77, 131, 1515
97, 112, 1503
155, 105, 1491
155, 105, 1491
197, 89, 1521
242, 63, 1486
275, 57, 1430
305, 18, 1359
318, 3, 1307
318, 3, 1307
357, 26, 1271
377, 7, 1213
376, -34, 1094
373, -59, 996
373, -59, 996
363, -78, 936
353, -112, 849
336, -152, 743
330, -152, 687
318, -154, 632
287, -183, 568
287, -183, 568
255, -205, 496
224, -204, 463
189, -206, 422
157, -218, 368
122, -220, 321
84, -229, 308
37, -244, 299
37, -244, 299
4, -247, 298
-30, -259, 347
-80, -265, 364
-120, -256, 318
-164, -249, 336
-188, -245, 380
-188, -245, 380
-205, -167, 440
-212, -110, 457
-217, -97, 513
-208, -66, 604
-199, -7, 630
-182, 67, 641
-179, 75, 701
-179, 75, 701
-201, 102, 809
-176, 195, 883
-132, 301, 903
-126, 310, 951
-147, 327, 1032
-163, 420, 1112
-156, 537, 1211
-156, 588, 1329
-156, 588, 1329
-198, 556, 1349
-210, 570, 1264
-180, 633, 1251
-131, 658, 1355
-114, 602, 1438
-144, 595, 1421
-150, 655, 1361
-92, 718, 1391
-28, 696, 1478
-3, 702, 1492
-3, 702, 1492
2, 738, 1505
15, 756, 1526
64, 727, 1503
111, 709, 1500
139, 725, 1530
139, 725, 1530
173, 717, 1550
226, 680, 1561
282, 661, 1553
319, 678, 1544
352, 653, 1555
404, 615, 1510
404, 615, 1510
442, 581, 1406
452, 539, 1326
434, 519, 1287
400, 477, 1265
387, 439, 1210
379, 425, 1198
385, 419, 1189
385, 419, 1189
350, 445, 1141
308, 451, 1045
283, 437, 894
-,-,-
-1, -18, 1389
49, 0, 1504
49, 0, 1504
93, 64, 1602
139, 90, 1683
206, 91, 1685
206, 91, 1685
286, 98, 1671
326, 99, 1625
364, 79, 1547
400, 67, 1464
439, 66, 1393
439, 66, 1393
440, 35, 1291
430, 8, 1187
435, -8, 1117
411, -33, 1048
411, -33, 1048
374, -60, 952
344, -85, 840
310, -101, 758
272, -120, 652
232, -147, 528
182, -172, 401
182, -172, 401
137, -188, 301
92, -217, 224
59, -258, 148
25, -271, 77
-22, -272, 40
-22, -272, 40
-61, -267, 46
-60, -271, 48
-70, -231, 63
-96, -169, 149
-127, -113, 275
-127, -113, 275
-144, -77, 393
-161, -35, 444
-198, 20, 478
-218, 67, 535
-231, 102, 622
-250, 147, 699
-291, 191, 744
-291, 191, 744
-281, 245, 780
-224, 310, 857
-204, 408, 984
-225, 491, 1083
-209, 529, 1125
-176, 540, 1159
-174, 602, 1179
-192, 678, 1271
-148, 674, 1320
-148, 674, 1320
-76, 652, 1324
-81, 688, 1384
-106, 703, 1416
-69, 697, 1421
20, 683, 1423
68, 718, 1512
75, 774, 1598
75, 774, 1598
77, 808, 1645
92, 840, 1683
113, 876, 1708
140, 902, 1684
166, 908, 1659
166, 908, 1659
199, 891, 1664
240, 913, 1634
300, 907, 1565
360, 779, 1500
396, 662, 1531
438, 630, 1646
475, 635, 1679
475, 635, 1679
443, 675, 1610
413, 720, 1512
-,-,-
104, 62, 1629
153, 20, 1661
172, -18, 1702
172, -18, 1702
216, -25, 1695
254, -31, 1632
278, -29, 1544
299, -33, 1463
307, -39, 1383
321, -57, 1283
325, -62, 1194
325, -62, 1194
311, -76, 1089
287, -91, 994
288, -123, 893
277, -155, 791
252, -178, 697
238, -203, 617
238, -203, 617
229, -222, 560
206, -235, 536
175, -235, 516
155, -246, 473
139, -257, 422
111, -255, 386
82, -253, 358
82, -253, 358
47, -254, 315
8, -271, 264
-39, -285, 242
-89, -290, 235
-123, -297, 232
-123, -297, 232
-138, -285, 263
-137, -266, 305
-151, -216, 352
-171, -125, 413
-187, -53, 495
-203, -33, 572
-233, -37, 631
-247, -73, 639
-244, -106, 596
-210, -60, 598
-210, -60, 598
-183, 29, 693
-150, 143, 830
-121, 186, 908
-136, 216, 920
-134, 277, 941
-113, 338, 988
-113, 338, 988
-97, 383, 1038
-118, 382, 1085
-135, 414, 1114
-133, 508, 1203
-115, 584, 1300
-132, 626, 1314
-133, 658, 1312
-130, 687, 1425
-123, 734, 1552
-122, 739, 1593
-129, 784, 1544
-129, 784, 1544
-113, 869, 1551
-53, 963, 1715
28, 993, 1906
116, 944, 1977
171, 898, 1937
199, 885, 1894
248, 866, 1905
300, 843, 1908
300, 843, 1908
321, 827, 1880
329, 812, 1840
377, 803, 1759
399, 803, 1637
407, 808, 1522
417, 803, 1397
417, 803, 1397
439, 795, 1266
431, 764, 1097
387, 677, 870
361, 528, 596
293, 402, 287
-,-,-
17, 97, 1610
68, 99, 1671
98, 130, 1768
123, 157, 1800
123, 157, 1800
158, 137, 1828
181, 95, 1779
217, 77, 1631
242, 55, 1486
241, 10, 1316
241, 10, 1316
259, -17, 1154
296, -42, 1028
299, -68, 914
308, -109, 810
294, -141, 686
272, -171, 588
272, -171, 588
264, -193, 528
247, -221, 454
225, -257, 366
203, -290, 302
183, -302, 262
162, -317, 250
112, -335, 239
112, -335, 239
49, -379, 194
6, -391, 137
12, -348, 119
16, -299, 95
16, -299, 95
-30, -232, 111
-108, -205, 185
-159, -200, 252
-151, -169, 280
-109, -133, 284
-122, -93, 357
-148, -72, 449
